Date,Âge,Sexe,cooling type,Building_type,Climate,Season,Tair,tr,Tout,vel,RH,clo,Met,thermal_sensation,thermal_preference,TSV_3p,lat,lon
8/29/23 21:33,30,Male,Mixed Mode,Multifamily housing,Cfb,Summer,23.0571280000000,23.9244500000000,21.4,0.128753000000000,46.2147910000000,0.5284,0.8,0,0.0,0.0,45.750000,4.850000
8/29/23 22:23,30,Female,Mixed Mode,Multifamily housing,Cfb,Summer,22.9677040000000,23.7913280000000,21.4,0.128753000000000,46.4607630000000,0.65365,0.8,0,0.0,0.0,45.750000,4.850000
8/29/23 22:25,30,Male,Mixed Mode,Multifamily housing,Cfb,Summer,22.9677040000000,23.7913280000000,21.4,0.211918000000000,46.4607630000000,0.5284,0.8,-1,1.0,-1.0,45.750000,4.850000
8/30/23 9:04,30,Female,Mixed Mode,Multifamily housing,Cfb,Summer,21.9022020000000,23.0578440000000,19.5,0.128753000000000,47.0452960000000,0.3614,1.2,0,0.0,0.0,45.750000,4.850000
8/30/23 17:03,39,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,23.5204290000000,23.5495810000000,19.5,0.211918000000000,39.0766390000000,0.40315,1.6,-1,1.0,-1.0,45.750000,4.850000
8/31/23 13:16,39,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,24.2485670000000,24.7143930000000,18.7,0.057033000000000,41.4985020000000,0.40315,1.2,1,0.0,1.0,45.750000,4.850000
9/1/23 18:02,39,Female,Naturally ventilated,Multifamily housing,Cfb,Summer,26.2660290000000,26.4444340000000,18.4,0.057033000000000,49.2022940000000,0.3614,1.2,2,-1.0,1.0,45.750000,4.850000
9/2/23 12:53,39,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,25.9382140000000,26.3218670000000,19.0,0.057033000000000,50.0981830000000,0.3614,1.6,2,-1.0,1.0,45.750000,4.850000
9/5/23 8:05,39,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,25.5350620000000,26.1094660000000,22.8,0.057033000000000,50.7683890000000,0.3614,1.2,2,-1.0,1.0,45.750000,4.850000
9/13/23 8:23,30,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,24.4852450000000,25.8073060000000,24.5,0.128753000000000,61.5597370000000,0.53675,0.8,0,0.0,0.0,45.750000,4.850000
9/13/23 20:37,30,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,24.5084270000000,26.1452160000000,24.5,0.057033000000000,66.3425360000000,0.26955,1.9,2,-1.0,1.0,45.750000,4.850000
9/14/23 18:49,30,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,25.2464460000000,25.6983570000000,22.9,0.057033000000000,53.4721950000000,0.3614,1.9,0,0.0,0.0,45.750000,4.850000
9/14/23 22:05,30,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,24.918278,25.5201940000000,22.9,0.057033000000000,48.5159600000000,0.3614,1.2,1,-1.0,1.0,45.750000,4.850000
9/15/23 21:24,30,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,25.8661210000000,26.376830000000,22.1,0.057033000000000,49.7528580000000,0.5618,1.0,-1,0.0,-1.0,45.750000,4.850000
9/17/23 20:24,30,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.1895130000000,27.8013080000000,21.6,0.057033000000000,53.8892860000000,0.43655,1.9,3,-1.0,1.0,45.750000,4.850000
9/18/23 19:32,30,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,24.2068950000000,25.497219000000,22.2,0.128753000000000,67.0153480000000,0.4783,1.75,-1,0.0,-1.0,45.750000,4.850000
