Tair,tr,RH,vel,clo,Met,Âge,Sexe,Tout,Season,cooling type,Building_type,top,tg,thermal_sensation,thermal_preference,Climat,city,country,lat,lon,year,Date,TSV_3p,Climate,Trm_ema_28,Tout_ema_28,RHout_ema_28,precip_ema_28,sunshine_ema_h_28,wind_ema_28,Trm_ema_14,Tout_ema_14,RHout_ema_14,precip_ema_14,sunshine_ema_h_14,wind_ema_14,Trm_ema_7,Tout_ema_7,RHout_ema_7,precip_ema_7,sunshine_ema_h_7,wind_ema_7
23.7,23.94,64.0,0.13,0.57,1.29112627986348,24.0,female,19.75,cool/dry,air conditioned,office,23.82,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,0,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
24.01,24.2,63.0,0.1,0.81,1.48976109215017,38.0,male,19.75,cool/dry,air conditioned,office,24.1,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,0,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
23.5,23.78,55.0,0.1,0.5,1.29112627986348,24.0,female,19.75,cool/dry,air conditioned,office,23.64,,-1,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,-1,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
23.32,23.8,56.0,0.1,0.38,1.39044368600683,22.0,female,19.75,cool/dry,air conditioned,office,23.56,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,0,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
23.1,23.39,56.0,0.1,0.82,1.73805460750853,37.0,male,19.75,cool/dry,air conditioned,office,23.23,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,0,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
22.97,23.18,57.0,0.1,0.33,1.48976109215017,21.0,female,19.75,cool/dry,air conditioned,office,23.07,,-2,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,-1,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
22.96,23.37,57.0,0.1,0.48,1.7877133105802,41.0,male,19.75,cool/dry,air conditioned,office,23.14,,-1,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,-1,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
22.28,22.57,59.0,0.1,0.67,1.8622866894198,29.0,female,19.75,cool/dry,air conditioned,office,22.41,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,0,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
22.28,22.85,59.0,0.1,0.52,1.4401023890785,28.0,male,19.75,cool/dry,air conditioned,office,22.56,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,0,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
22.22,22.59,59.0,0.1,0.49,1.58907849829352,25.0,female,19.75,cool/dry,air conditioned,office,22.39,,-2,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,-1,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
23.3,23.74,55.0,0.1,0.52,0.993174061433447,37.0,male,19.75,cool/dry,air conditioned,office,23.56,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,0,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
23.41,23.66,56.0,0.1,0.75,1.58907849829352,21.0,male,19.75,cool/dry,air conditioned,office,23.53,,-1,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,-1,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
23.05,23.43,57.0,0.1,0.36,1.48976109215017,32.0,female,19.75,cool/dry,air conditioned,office,23.23,,-1,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,-1,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
23.04,23.34,57.0,0.1,0.67,1.48976109215017,28.0,female,19.75,cool/dry,air conditioned,office,23.18,,-1,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,-1,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
23.28,23.66,56.0,0.1,0.79,1.14215017064846,22.0,female,19.75,cool/dry,air conditioned,office,23.49,,-1,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,-1,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
23.28,23.61,56.0,0.1,0.29,0.993174061433447,25.0,female,19.75,cool/dry,air conditioned,office,23.48,,1,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,1,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
23.06,23.41,57.0,0.1,0.38,1.48976109215017,27.0,female,19.75,cool/dry,air conditioned,office,23.23,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,0,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
23.05,23.51,57.0,0.1,0.45,1.58907849829352,21.0,female,19.75,cool/dry,air conditioned,office,23.26,,-1,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,-1,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
23.26,23.66,56.0,0.1,0.35,1.48976109215017,43.0,male,19.75,cool/dry,air conditioned,office,23.45,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-17,0,Aw,20.864484666944442,20.864484666944442,76.18995949014514,0.6315804500110695,9.656006617208266,7.787199498683683,20.04748419198189,20.04748419198189,75.81383821736016,0.4128725938503993,9.483761887719691,6.560524152422375,19.464664672035724,19.464664672035724,72.74143388215452,0.09843749832361937,9.450022971630096,6.4528656143229455
23.59,23.85,55.0,0.1,0.36,1.24146757679181,28.0,female,20.15,cool/dry,air conditioned,office,23.73,,1,-1,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,1,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
23.68,23.94,55.0,0.1,0.38,0.993174061433447,27.0,female,20.15,cool/dry,air conditioned,office,23.83,,-1,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,-1,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
23.18,23.6,56.0,0.16,0.36,1.39044368600683,33.0,male,20.15,cool/dry,air conditioned,office,23.39,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,0,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
23.3,23.8,56.0,0.12,0.4,1.26126279863481,30.0,male,20.15,cool/dry,air conditioned,office,23.56,,-1,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,-1,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
23.42,23.5,56.0,0.19,0.47,0.993174061433447,20.0,female,20.15,cool/dry,air conditioned,office,23.46,,1,-1,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,1,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
23.67,23.85,55.0,0.17,0.41,1.24146757679181,33.0,male,20.15,cool/dry,air conditioned,office,23.76,,1,-1,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,1,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
23.69,23.68,55.0,0.1,0.5,1.24146757679181,32.0,female,20.15,cool/dry,air conditioned,office,23.68,,-2,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,-1,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
23.61,23.66,55.0,0.1,0.39,1.36569965870307,35.0,female,20.15,cool/dry,air conditioned,office,23.63,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,0,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
23.44,23.31,55.0,0.18,0.35,1.58907849829352,19.0,female,20.15,cool/dry,air conditioned,office,23.38,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,0,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
23.13,23.3,56.0,0.13,0.61,1.19180887372014,22.0,female,20.15,cool/dry,air conditioned,office,23.22,,-1,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,-1,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
23.15,23.43,56.0,0.1,0.38,1.24146757679181,28.0,female,20.15,cool/dry,air conditioned,office,23.3,,-1,1,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,-1,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
23.23,23.6,56.0,0.1,0.54,1.26126279863481,31.0,female,20.15,cool/dry,air conditioned,office,23.42,,-1,1,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,-1,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
23.66,23.83,54.0,0.12,0.66,1.24146757679181,36.0,female,20.15,cool/dry,air conditioned,office,23.75,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,0,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
24.22,24.23,52.0,0.14,0.38,1.39044368600683,18.0,female,20.15,cool/dry,air conditioned,office,24.22,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,0,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
23.99,23.63,53.0,0.2,0.33,1.24146757679181,29.0,female,20.15,cool/dry,air conditioned,office,23.8,,-2,1,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,-1,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
23.76,23.99,54.0,0.13,0.63,0.993174061433447,46.0,male,20.15,cool/dry,air conditioned,office,23.9,,0,1,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,0,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
23.78,23.83,54.0,0.17,0.33,1.24146757679181,19.0,female,20.15,cool/dry,air conditioned,office,23.81,,0,-1,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,0,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
22.44,22.65,56.0,0.1,0.57,1.29112627986348,32.0,male,20.15,cool/dry,air conditioned,office,22.55,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,0,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
22.74,23.07,54.0,0.17,0.42,1.04283276450512,23.0,female,20.15,cool/dry,air conditioned,office,22.93,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,0,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
22.34,22.36,56.0,0.12,0.36,0.993174061433447,43.0,male,20.15,cool/dry,air conditioned,office,22.35,,-1,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,-1,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
22.38,22.56,56.0,0.12,0.4,0.993174061433447,38.0,male,20.15,cool/dry,air conditioned,office,22.49,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-18,0,Aw,20.86585857084673,20.86585857084673,76.03689156576301,0.3851929138780813,9.677816912604571,7.48570329600559,20.089482581225738,20.089482581225738,75.57014437193114,0.3578229146703461,9.580055291585852,6.611357586426269,19.498880016617477,19.498880016617477,72.79404113721102,0.07382812374271452,9.58305444320043,6.35113973391708
23.72,24.18,52.0,0.1,0.5,1.73805460750853,44.0,male,21.5,cool/dry,air conditioned,office,23.93,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-19,0,Aw,20.784370593822036,20.784370593822036,76.3192826148429,0.34510586882816985,9.710081484334312,7.096421847530942,20.107914253539782,20.107914253539782,75.80196839376194,0.3101131927143,9.6342985433247,6.739782299996548,19.75754788517952,19.75754788517952,74.71788676455617,0.05537109280703589,9.460270364019605,6.469934837892652
23.25,23.33,51.0,0.13,0.39,1.61399317406143,40.0,female,21.5,cool/dry,air conditioned,office,23.29,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-19,0,Aw,20.784370593822036,20.784370593822036,76.3192826148429,0.34510586882816985,9.710081484334312,7.096421847530942,20.107914253539782,20.107914253539782,75.80196839376194,0.3101131927143,9.6342985433247,6.739782299996548,19.75754788517952,19.75754788517952,74.71788676455617,0.05537109280703589,9.460270364019605,6.469934837892652
23.2,23.34,53.0,0.13,0.61,1.48976109215017,52.0,female,21.5,cool/dry,air conditioned,office,23.27,,0,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-19,0,Aw,20.784370593822036,20.784370593822036,76.3192826148429,0.34510586882816985,9.710081484334312,7.096421847530942,20.107914253539782,20.107914253539782,75.80196839376194,0.3101131927143,9.6342985433247,6.739782299996548,19.75754788517952,19.75754788517952,74.71788676455617,0.05537109280703589,9.460270364019605,6.469934837892652
22.72,22.73,52.0,0.1,0.7,0.993174061433447,33.0,male,21.5,cool/dry,air conditioned,office,22.73,,-1,1,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-19,-1,Aw,20.784370593822036,20.784370593822036,76.3192826148429,0.34510586882816985,9.710081484334312,7.096421847530942,20.107914253539782,20.107914253539782,75.80196839376194,0.3101131927143,9.6342985433247,6.739782299996548,19.75754788517952,19.75754788517952,74.71788676455617,0.05537109280703589,9.460270364019605,6.469934837892652
22.31,22.41,52.0,0.16,0.46,1.48976109215017,29.0,female,21.5,cool/dry,air conditioned,office,22.36,,-3,1,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-19,-1,Aw,20.784370593822036,20.784370593822036,76.3192826148429,0.34510586882816985,9.710081484334312,7.096421847530942,20.107914253539782,20.107914253539782,75.80196839376194,0.3101131927143,9.6342985433247,6.739782299996548,19.75754788517952,19.75754788517952,74.71788676455617,0.05537109280703589,9.460270364019605,6.469934837892652
23.42,23.82,51.0,0.1,0.69,1.24146757679181,25.0,female,21.5,cool/dry,air conditioned,office,23.63,,-1,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-19,-1,Aw,20.784370593822036,20.784370593822036,76.3192826148429,0.34510586882816985,9.710081484334312,7.096421847530942,20.107914253539782,20.107914253539782,75.80196839376194,0.3101131927143,9.6342985433247,6.739782299996548,19.75754788517952,19.75754788517952,74.71788676455617,0.05537109280703589,9.460270364019605,6.469934837892652
23.49,23.66,50.0,0.1,0.79,1.24146757679181,45.0,male,21.5,cool/dry,air conditioned,office,23.58,,-3,1,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-19,-1,Aw,20.784370593822036,20.784370593822036,76.3192826148429,0.34510586882816985,9.710081484334312,7.096421847530942,20.107914253539782,20.107914253539782,75.80196839376194,0.3101131927143,9.6342985433247,6.739782299996548,19.75754788517952,19.75754788517952,74.71788676455617,0.05537109280703589,9.460270364019605,6.469934837892652
23.36,23.61,49.0,0.13,0.63,1.29112627986348,56.0,female,21.5,cool/dry,air conditioned,office,23.49,,2,-1,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-19,1,Aw,20.784370593822036,20.784370593822036,76.3192826148429,0.34510586882816985,9.710081484334312,7.096421847530942,20.107914253539782,20.107914253539782,75.80196839376194,0.3101131927143,9.6342985433247,6.739782299996548,19.75754788517952,19.75754788517952,74.71788676455617,0.05537109280703589,9.460270364019605,6.469934837892652
21.63,22.1,54.0,0.1,0.45,1.34078498293515,43.0,female,21.5,cool/dry,air conditioned,office,21.87,,-2,1,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-19,-1,Aw,20.784370593822036,20.784370593822036,76.3192826148429,0.34510586882816985,9.710081484334312,7.096421847530942,20.107914253539782,20.107914253539782,75.80196839376194,0.3101131927143,9.6342985433247,6.739782299996548,19.75754788517952,19.75754788517952,74.71788676455617,0.05537109280703589,9.460270364019605,6.469934837892652
22.27,22.55,54.0,0.13,0.65,1.09249146757679,28.0,female,21.5,cool/dry,air conditioned,office,22.43,,-1,1,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-19,-1,Aw,20.784370593822036,20.784370593822036,76.3192826148429,0.34510586882816985,9.710081484334312,7.096421847530942,20.107914253539782,20.107914253539782,75.80196839376194,0.3101131927143,9.6342985433247,6.739782299996548,19.75754788517952,19.75754788517952,74.71788676455617,0.05537109280703589,9.460270364019605,6.469934837892652
21.96,22.38,52.0,0.15,0.79,1.16689419795222,31.0,female,21.5,cool/dry,air conditioned,office,22.19,,-2,1,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-19,-1,Aw,20.784370593822036,20.784370593822036,76.3192826148429,0.34510586882816985,9.710081484334312,7.096421847530942,20.107914253539782,20.107914253539782,75.80196839376194,0.3101131927143,9.6342985433247,6.739782299996548,19.75754788517952,19.75754788517952,74.71788676455617,0.05537109280703589,9.460270364019605,6.469934837892652
23.63,23.51,52.0,0.1,0.5,1.39044368600683,20.0,female,21.5,cool/dry,air conditioned,office,23.57,,-1,0,tropical savanna,townsville,australia,-19.2589635,146.8169483,1992,1992-06-19,-1,Aw,20.784370593822036,20.784370593822036,76.3192826148429,0.34510586882816985,9.710081484334312,7.096421847530942,20.107914253539782,20.107914253539782,75.80196839376194,0.3101131927143,9.6342985433247,6.739782299996548,19.75754788517952,19.75754788517952,74.71788676455617,0.05537109280703589,9.460270364019605,6.469934837892652
