Date,Âge,Sexe,cooling type,Building_type,Climate,Season,Tair,tr,Tout,vel,RH,clo,Met,thermal_sensation,thermal_preference,PMV_ISO,PMV_ASHRAE,aPMV,ePMV,PMV_Gagge,PMV_SET,TSENS,SET,PTS,aSET,eSET,aPTS,ePTS,PTS_SET,PET,PTS_PET,ATHB_PMV,DTS,TSV_3p,lat,lon,Trm_ema_28,Tout_ema_28,RHout_ema_28,precip_ema_28,sunshine_ema_h_28,wind_ema_28,Trm_ema_14,Tout_ema_14,RHout_ema_14,precip_ema_14,sunshine_ema_h_14,wind_ema_14,Trm_ema_7,Tout_ema_7,RHout_ema_7,precip_ema_7,sunshine_ema_h_7,wind_ema_7
07-27-23,28,male,naturally ventilated,multifamily housing,Cfb,summer,25.536683,25.929437,21.6,0.057033,48.706733,0.3948,1.3,1,-1.0,0.33,0.33,0.33,0.08,0.3,0.1,0.3,24.2,0.02,0.020032,0.027541,0.604651,0.417315,0.588,26.18,0.644,0.32,0.295283,1.0,45.75,4.85,23.622985000000000,23.622985000000000,57.36100700000000,4.868350000000000,12.706364000000001,9.235333000000001,23.040603000000001,23.040603000000001,54.89933700000000,2.8354580000000000,13.234489000000000,10.191096999999999,22.21437100000000,22.21437100000000,55.59644500000000,3.030908000000000,12.949608000000000,9.74310000000000
07-27-23,28,male,naturally ventilated,multifamily housing,Cfb,summer,24.394422,24.894716,21.6,0.128753,45.213105,0.4783,1.55,0,0.0,0.39,0.39,0.39,0.1,0.2,0.1,0.3,24.2,0.02,0.020032,0.027541,0.569278,0.337157,0.588,24.41,0.113,0.175,0.372134,0.0,45.75,4.85,23.622985000000000,23.622985000000000,57.36100700000000,4.868350000000000,12.706364000000001,9.235333000000001,23.040603000000001,23.040603000000001,54.89933700000000,2.8354580000000000,13.234489000000000,10.191096999999999,22.21437100000000,22.21437100000000,55.59644500000000,3.030908000000000,12.949608000000000,9.74310000000000
07-27-23,25,male,naturally ventilated,multifamily housing,Cfb,summer,26.219735,26.206475,21.6,0.057033,47.978787,0.3614,1.6,2,-1.0,0.8,0.8,0.81,0.21,0.4,0.2,0.5,24.7,0.145,0.1467,0.199672,0.781917,0.601335,0.708,27.79,1.127,0.452,0.892274,1.0,45.75,4.85,23.622985000000000,23.622985000000000,57.36100700000000,4.868350000000000,12.706364000000001,9.235333000000001,23.040603000000001,23.040603000000001,54.89933700000000,2.8354580000000000,13.234489000000000,10.191096999999999,22.21437100000000,22.21437100000000,55.59644500000000,3.030908000000000,12.949608000000000,9.74310000000000
07-27-23,25,male,naturally ventilated,multifamily housing,Cfb,summer,26.716526,26.841197,21.6,0.057033,44.730338,0.3614,0.8,-1,0.0,-1.11,-1.11,-1.08,-0.32,-0.1,-0.2,-0.1,24.4,0.07,0.070394,0.096393,0.701582,0.554893,0.636,25.75,0.515,0.059,-0.185514,-1.0,45.75,4.85,23.622985000000000,23.622985000000000,57.36100700000000,4.868350000000000,12.706364000000001,9.235333000000001,23.040603000000001,23.040603000000001,54.89933700000000,2.8354580000000000,13.234489000000000,10.191096999999999,22.21437100000000,22.21437100000000,55.59644500000000,3.030908000000000,12.949608000000000,9.74310000000000
07-27-23,24,female,naturally ventilated,multifamily housing,Cfb,summer,26.973894,27.224853,21.6,0.057033,47.829216,0.53675,1.1,1,0.0,0.67,0.67,0.68,0.17,0.9,0.8,0.7,26.6,0.62,0.652324,0.85377,1.415748,1.177714,1.164,27.29,0.977,0.442,0.719072,1.0,45.75,4.85,23.622985000000000,23.622985000000000,57.36100700000000,4.868350000000000,12.706364000000001,9.235333000000001,23.040603000000001,23.040603000000001,54.89933700000000,2.8354580000000000,13.234489000000000,10.191096999999999,22.21437100000000,22.21437100000000,55.59644500000000,3.030908000000000,12.949608000000000,9.74310000000000
07-27-23,25,male,naturally ventilated,multifamily housing,Cfb,summer,27.199705,27.534447,21.6,0.057033,48.802672,0.3614,0.8,0,0.0,-0.74,-0.74,-0.73,-0.21,0.0,-0.1,0.0,25.2,0.27,0.275955,0.371803,0.970376,0.809616,0.828,26.74,0.812,0.161,-0.056086,0.0,45.75,4.85,23.622985000000000,23.622985000000000,57.36100700000000,4.868350000000000,12.706364000000001,9.235333000000001,23.040603000000001,23.040603000000001,54.89933700000000,2.8354580000000000,13.234489000000000,10.191096999999999,22.21437100000000,22.21437100000000,55.59644500000000,3.030908000000000,12.949608000000000,9.74310000000000
07-27-23,24,female,naturally ventilated,multifamily housing,Cfb,summer,27.200723,27.539143,21.6,0.057033,48.15004,0.53675,0.9,0,0.0,0.21,0.21,0.21,0.04,0.7,0.6,0.6,26.4,0.57,0.597206,0.784918,1.358383,1.140414,1.116,27.1,0.92,0.277,0.449358,0.0,45.75,4.85,23.622985000000000,23.622985000000000,57.36100700000000,4.868350000000000,12.706364000000001,9.235333000000001,23.040603000000001,23.040603000000001,54.89933700000000,2.8354580000000000,13.234489000000000,10.191096999999999,22.21437100000000,22.21437100000000,55.59644500000000,3.030908000000000,12.949608000000000,9.74310000000000
07-28-23,24,female,naturally ventilated,multifamily housing,Cfb,summer,25.15703,24.931146,21.9,0.211918,63.733651,0.53675,1.1,0,0.0,-0.23,-0.21,-0.23,-0.07,0.3,0.3,0.2,24.3,0.045,0.045162,0.061967,0.624255,0.417519,0.612,24.65,0.185,0.061,0.052184,0.0,45.75,4.85,23.135520000000000,23.135520000000000,57.537913000000003,2.869394000000000,12.537260000000000,10.255663999999999,23.263120000000001,23.263120000000001,53.9514490000000,2.1471860000000000,13.311880000000000,10.546441000000000,22.307158000000001,22.307158000000001,55.51785500000000,2.353272000000000,13.140568000000000,9.73414500000000
07-28-23,25,male,naturally ventilated,multifamily housing,Cfb,summer,25.164877,24.972827,21.9,0.128753,63.771359,0.26955,1.2,0,0.0,-0.4,-0.4,-0.4,-0.12,-0.1,-0.1,0.0,22.7,-0.355,-0.345206,-0.488852,0.131814,-0.011507,0.228,25.41,0.413,0.185,-0.28207,0.0,45.75,4.85,23.135520000000000,23.135520000000000,57.537913000000003,2.869394000000000,12.537260000000000,10.255663999999999,23.263120000000001,23.263120000000001,53.9514490000000,2.1471860000000000,13.311880000000000,10.546441000000000,22.307158000000001,22.307158000000001,55.51785500000000,2.353272000000000,13.140568000000000,9.73414500000000
07-28-23,24,female,naturally ventilated,multifamily housing,Cfb,summer,26.186573,27.018701,21.9,0.057033,59.583504,0.3614,1.2,1,-1.0,0.46,0.46,0.46,0.11,0.5,0.4,0.5,25.1,0.245,0.249893,0.337377,0.907471,0.707773,0.804,27.71,1.103,0.439,0.584424,1.0,45.75,4.85,23.135520000000000,23.135520000000000,57.537913000000003,2.869394000000000,12.537260000000000,10.255663999999999,23.263120000000001,23.263120000000001,53.9514490000000,2.1471860000000000,13.311880000000000,10.546441000000000,22.307158000000001,22.307158000000001,55.51785500000000,2.353272000000000,13.140568000000000,9.73414500000000
